Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,42.78,43.00,42.25,42.26,525100,40.91
2011-12-29,42.29,42.94,42.09,42.70,547800,41.34
2011-12-28,42.30,42.46,42.12,42.17,377200,40.83
2011-12-27,41.78,42.32,41.66,42.31,452800,40.96
2011-12-23,41.87,41.99,41.77,41.94,445200,40.60
2011-12-22,41.87,41.96,41.56,41.82,667900,40.49
2011-12-21,41.80,41.93,41.53,41.89,945900,40.56
2011-12-20,41.12,41.79,40.70,41.79,885800,40.46
2011-12-19,40.99,41.11,40.35,40.40,907300,39.11
2011-12-16,40.93,41.50,40.93,41.01,1823000,39.70
2011-12-15,40.59,41.06,40.49,40.93,900100,39.63
2011-12-14,39.86,40.44,39.86,40.17,1300600,38.89
2011-12-13,39.90,40.55,39.63,40.10,2948400,38.82
2011-12-12,39.38,39.76,38.40,39.76,22904600,38.49
2011-12-09,40.02,41.02,39.26,39.48,5760200,38.22
2011-12-08,40.40,40.59,39.51,39.64,549800,38.38
2011-12-07,40.64,41.13,40.27,40.71,426500,39.41
2011-12-06,40.78,41.18,40.54,40.93,268800,39.63
2011-12-05,40.90,41.26,40.44,40.68,439500,39.38
2011-12-02,41.35,41.35,40.36,40.42,337500,39.13
2011-12-01,41.23,41.52,40.83,40.89,271900,39.59
2011-11-30,40.89,41.27,40.78,41.23,491800,39.92
2011-11-29,39.12,39.90,39.10,39.71,413500,38.44
2011-11-28,39.85,39.88,38.77,38.93,609800,37.69
2011-11-25,38.95,39.33,38.77,38.84,193000,37.60
2011-11-23,39.25,39.30,38.71,38.92,491800,37.68
2011-11-22,40.10,40.17,39.30,39.51,356800,38.25
2011-11-21,40.65,40.70,39.40,40.05,483300,38.77
2011-11-18,41.09,41.35,40.87,41.01,317200,39.70
2011-11-17,41.08,41.35,40.55,40.91,506900,39.61
2011-11-16,40.82,41.61,40.63,41.08,400900,39.77
2011-11-15,41.16,41.84,41.03,41.77,372100,40.44
2011-11-14,41.63,41.70,41.07,41.38,353800,40.06
2011-11-11,41.27,41.84,41.27,41.81,321700,40.48
2011-11-10,40.98,41.11,40.52,40.98,478800,39.67
2011-11-09,41.29,41.48,40.30,40.48,578400,39.19
2011-11-08,41.79,42.07,40.68,42.01,570600,40.67
2011-11-07,41.67,41.96,40.82,41.79,454500,40.46
2011-11-04,41.09,41.53,40.58,41.36,418500,40.04
2011-11-03,40.36,41.50,40.30,41.39,542100,40.07
2011-11-02,40.55,40.95,39.86,39.99,998400,38.72
2011-11-01,40.79,41.26,40.11,40.29,823800,39.01
2011-10-31,42.52,42.84,41.93,41.94,464000,40.60
2011-10-28,43.33,43.49,42.88,43.00,442200,41.63
2011-10-27,42.62,43.69,42.36,43.50,590800,42.11
2011-10-26,41.67,41.96,41.26,41.49,398700,40.17
2011-10-25,42.00,42.00,41.36,41.43,313300,40.11
2011-10-24,41.71,42.32,41.49,42.11,331200,40.77
2011-10-21,41.26,41.69,40.93,41.66,442500,40.33
2011-10-20,41.10,41.29,40.35,40.80,530000,39.50
2011-10-19,41.27,41.94,40.95,41.10,491000,39.79
2011-10-18,40.93,41.66,40.10,41.25,825300,39.94
2011-10-17,41.07,41.33,40.70,40.85,450200,39.55
2011-10-14,40.97,41.25,40.71,41.18,542300,39.87
2011-10-13,40.84,40.95,40.09,40.89,822300,39.59
2011-10-12,41.46,41.46,40.89,41.09,368300,39.78
2011-10-11,40.76,41.23,40.76,41.12,230100,39.81
2011-10-10,41.03,41.30,40.64,41.17,309200,39.86
2011-10-07,40.82,41.18,40.26,40.44,361900,39.15
2011-10-06,39.93,40.62,39.77,40.57,402200,39.28
2011-10-05,39.64,40.09,39.03,39.94,414800,38.67
