Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,144.63,147.29,143.70,144.98,1023600,144.06
2011-12-29,139.28,144.69,139.00,143.99,1329800,143.08
2011-12-28,145.88,146.49,141.29,142.25,1031500,141.35
2011-12-27,144.30,146.54,142.01,145.81,1076400,144.89
2011-12-23,143.29,145.50,142.74,144.15,904400,143.24
2011-12-22,139.08,143.75,139.01,142.74,1492200,141.83
2011-12-21,137.27,138.92,136.15,138.23,1501400,137.35
2011-12-20,133.08,138.48,132.77,137.93,1688000,137.06
2011-12-19,129.93,132.00,128.51,129.87,1620600,129.05
2011-12-16,130.79,132.25,129.41,129.89,2148800,129.07
2011-12-15,132.32,132.47,128.03,130.16,1684600,129.33
2011-12-14,134.27,134.57,129.38,129.97,2065000,129.15
2011-12-13,140.38,141.38,132.76,134.72,2290700,133.87
2011-12-12,139.36,140.31,137.23,139.35,1755200,138.47
2011-12-09,141.54,142.89,138.84,141.56,1958100,140.66
2011-12-08,145.59,145.94,141.02,141.93,1620100,141.03
2011-12-07,146.11,149.89,145.50,146.97,1936100,146.04
2011-12-06,144.33,148.40,143.88,146.82,2522900,145.89
2011-12-05,142.69,143.53,137.86,140.79,2382200,139.90
2011-12-02,149.02,149.04,138.90,140.73,2752100,139.84
2011-12-01,141.71,148.25,140.01,146.98,2816900,146.05
2011-11-30,147.49,147.79,138.11,139.80,3662000,138.91
2011-11-29,145.66,147.45,143.33,143.76,1537500,142.85
2011-11-28,146.44,147.71,145.11,146.04,1826100,145.11
2011-11-25,144.48,145.28,139.10,139.75,982900,138.86
2011-11-23,149.11,150.60,143.71,144.80,1820000,143.88
2011-11-22,149.18,153.91,147.81,151.02,1504600,150.06
2011-11-21,147.49,151.53,146.00,149.35,2155300,148.40
2011-11-18,152.64,157.00,150.28,151.68,4148100,150.72
2011-11-17,163.30,163.34,146.57,148.19,6049000,147.25
2011-11-16,169.20,171.22,166.59,166.98,2478200,165.92
2011-11-15,170.70,173.08,169.50,169.51,1282400,168.43
2011-11-14,172.39,173.74,168.70,170.97,1205100,169.89
2011-11-11,170.78,173.59,169.99,172.62,1077300,171.53
2011-11-10,167.83,170.00,163.72,169.14,1678600,168.07
2011-11-09,170.50,172.91,165.52,166.08,2118800,165.03
2011-11-08,175.08,176.49,170.38,176.42,1263000,174.90
2011-11-07,172.39,175.45,171.54,174.02,1024600,172.52
2011-11-04,173.00,176.97,171.76,173.82,1398700,172.33
2011-11-03,170.69,175.91,165.80,174.32,1916800,172.82
2011-11-02,160.63,170.64,160.50,169.31,2435600,167.85
2011-11-01,155.00,163.87,151.44,158.63,2993600,157.27
2011-10-31,168.00,168.00,162.17,162.27,1326200,160.88
2011-10-28,168.77,172.39,166.28,170.14,1671500,168.68
2011-10-27,167.31,171.50,162.84,168.01,1698900,166.57
2011-10-26,161.18,162.65,154.43,161.61,1842900,160.22
2011-10-25,158.49,163.09,155.50,157.90,1878200,156.54
2011-10-24,154.49,159.90,154.49,159.14,1663200,157.77
2011-10-21,150.55,153.40,149.96,153.40,1641600,152.08
