ROST,ROST cumu_ret,ROST investment,OKE,OKE cumu_ret,OKE investment,BIIB,BIIB cumu_ret,BIIB investment,GLD,GLD cumu_ret,GLD investment,Fund Invest,Fund cumu_ret,Fund daily_ret
33.68,1.0739795918367347,322193.87755102041,28.309999999999999,1.0579222720478325,317376.68161434977,65.579999999999998,0.97589285714285712,195178.57142857142,132.19999999999999,0.95797101449275357,191594.20289855072,1026343.3334924923,1.0263433334924923,0.020112722272819239
34.310000000000002,1.0940688775510206,328220.66326530615,28.23,1.054932735426009,316479.82062780269,65.930000000000007,0.98110119047619049,196220.23809523811,131.66,0.95405797101449274,190811.59420289856,1031732.3161912455,1.0317323161912455,0.0052506627391588623
34.090000000000003,1.0870535714285716,326116.07142857148,28.469999999999999,1.0639013452914796,319170.40358744387,65.25,0.97098214285714279,194196.42857142855,131.68000000000001,0.95420289855072471,190840.57971014493,1030323.4832975889,1.0303234832975889,-0.0013655023415932721
34.329999999999998,1.0947066326530612,328411.98979591834,28.469999999999999,1.0639013452914796,319170.40358744387,66.150000000000006,0.984375,196875.0,133.13999999999999,0.96478260869565202,192956.5217391304,1037413.9151224926,1.0374139151224926,0.0068817530997260512
34.140000000000001,1.0886479591836735,326594.38775510207,28.309999999999999,1.0579222720478325,317376.68161434977,66.0,0.9821428571428571,196428.57142857142,133.06999999999999,0.96427536231884048,192855.0724637681,1033254.7132617913,1.0332547132617913,-0.0040092019203445961
34.810000000000002,1.1100127551020409,333003.82653061225,28.600000000000001,1.0687593423019432,320627.80269058299,66.219999999999999,0.98541666666666661,197083.33333333331,132.84999999999999,0.96268115942028987,192536.23188405798,1043251.1944385865,1.0432511944385865,0.0096747501351706067
35.240000000000002,1.1237244897959184,337117.3469387755,28.850000000000001,1.0781016442451421,323430.49327354261,65.829999999999998,0.97961309523809514,195922.61904761902,132.31999999999999,0.95884057971014491,191768.11594202899,1048238.5752019663,1.0482385752019663,0.0047806135185530785
34.719999999999999,1.1071428571428572,332142.85714285716,28.989999999999998,1.0833333333333333,325000.0,67.269999999999996,1.0010416666666666,200208.33333333331,132.94999999999999,0.96340579710144925,192681.15942028986,1050032.3498964801,1.0500323498964801,0.0017112275172359581
34.689999999999998,1.1061862244897958,331855.8673469387,29.329999999999998,1.0960388639760836,328811.65919282509,67.090000000000003,0.9983630952380953,199672.61904761905,133.97,0.97079710144927533,194159.42028985507,1054499.5658772381,1.054499565877238,0.0042543603358491389
35.049999999999997,1.1176658163265305,335299.74489795917,29.66,1.108370702541106,332511.21076233179,67.359999999999999,1.0023809523809524,200476.19047619047,134.09999999999999,0.97173913043478255,194347.82608695651,1062634.9722234379,1.0626349722234378,0.0077149451829616744
35.039999999999999,1.1173469387755102,335204.08163265308,30.170000000000002,1.1274289985052317,338228.69955156953,67.650000000000006,1.0066964285714286,201339.28571428571,135.03999999999999,0.97855072463768111,195710.14492753622,1070482.2118260444,1.0704822118260444,0.007384699174907805
35.369999999999997,1.1278698979591837,338360.96938775509,30.920000000000002,1.155455904334828,346636.7713004484,67.640000000000001,1.006547619047619,201309.52380952382,135.41,0.98123188405797102,196246.37681159421,1082553.6413093216,1.0825536413093215,0.011276627813072704
34.82,1.1103316326530612,333099.48979591834,30.289999999999999,1.1319133034379669,339573.99103139009,67.090000000000003,0.9983630952380953,199672.61904761905,136.28999999999999,0.98760869565217391,197521.73913043478,1069867.8390053625,1.0698678390053624,-0.011718405277927779
34.600000000000001,1.1033163265306123,330994.89795918367,30.309999999999999,1.1326606875934229,339798.20627802686,66.760000000000005,0.99345238095238098,198690.47619047618,137.50999999999999,0.99644927536231875,199289.85507246375,1068773.4355001505,1.0687734355001506,-0.0010229333617780556
34.899999999999999,1.1128826530612244,333864.79591836728,30.170000000000002,1.1274289985052317,338228.69955156953,67.260000000000005,1.0008928571428573,200178.57142857145,136.47999999999999,0.98898550724637668,197797.10144927533,1070069.1683477836,1.0700691683477837,0.0012123550273559491
35.299999999999997,1.1256377551020407,337691.32653061219,30.620000000000001,1.1442451420029895,343273.54260089685,67.780000000000001,1.0086309523809525,201726.1904761905,137.38,0.99550724637681154,199101.44927536231,1081792.5088830621,1.081792508883062,0.010955684811832844
35.479999999999997,1.131377551020408,339413.26530612243,30.890000000000001,1.1543348281016441,346300.44843049324,68.400000000000006,1.0178571428571428,203571.42857142855,137.66,0.99753623188405793,199507.24637681158,1088792.3886848555,1.0887923886848556,0.0064706306840862648
35.219999999999999,1.1230867346938775,336926.02040816325,30.359999999999999,1.1345291479820627,340358.74439461884,70.180000000000007,1.044345238095238,208869.0476190476,140.03,1.0147101449275362,202942.02898550723,1089095.841407337,1.0890958414073371,0.00027870577130695295
35.469999999999999,1.1310586734693877,339317.60204081633,30.469999999999999,1.1386397608370702,341591.92825112108,70.0,1.0416666666666665,208333.33333333331,139.91999999999999,1.0139130434782608,202782.60869565216,1092025.4723209229,1.0920254723209228,0.0026899661188681812
35.659999999999997,1.1371173469387754,341135.2040816326,30.989999999999998,1.1580717488789236,347421.52466367709,71.420000000000002,1.0627976190476189,212559.52380952379,138.09,1.0006521739130434,200130.43478260867,1101246.6873374423,1.1012466873374422,0.0084441391251810494
35.409999999999997,1.1291454081632653,338743.62244897959,30.870000000000001,1.1535874439461884,346076.23318385653,71.150000000000006,1.0587797619047619,211755.95238095237,139.34999999999999,1.0097826086956521,201956.5217391304,1098532.3297529188,1.0985323297529188,-0.0024648043129066322
34.799999999999997,1.1096938775510203,332908.1632653061,30.649999999999999,1.1453662182361732,343609.86547085195,71.239999999999995,1.0601190476190474,212023.80952380947,139.72,1.0124637681159421,202492.75362318842,1091034.591883156,1.0910345918831559,-0.0068252318722828997
35.130000000000003,1.1202168367346941,336065.05102040822,31.050000000000001,1.1603139013452914,348094.17040358746,71.599999999999994,1.0654761904761902,213095.23809523805,139.36000000000001,1.0098550724637683,201971.01449275366,1099225.4740119874,1.0992254740119876,0.0075074449424135103
35.109999999999999,1.119579081632653,335873.72448979592,31.260000000000002,1.1681614349775784,350448.43049327354,71.739999999999995,1.0675595238095237,213511.90476190473,139.41,1.0102173913043477,202043.47826086954,1101877.5380058438,1.1018775380058436,0.0024126660603822625
34.75,1.1080994897959184,332429.8469387755,31.100000000000001,1.1621823617339313,348654.70852017938,70.599999999999994,1.0505952380952379,210119.04761904757,137.77000000000001,0.99833333333333341,199666.66666666669,1090870.2697446691,1.0908702697446691,-0.0099895568078240959
35.310000000000002,1.1259566326530612,337786.98979591834,31.25,1.1677877428998504,350336.32286995515,71.0,1.0565476190476191,211309.52380952382,138.22,1.0015942028985507,200318.84057971014,1099751.6770551074,1.0997516770551075,0.0081415797613744179
34.700000000000003,1.1065051020408165,331951.53061224497,30.890000000000001,1.1543348281016441,346300.44843049324,70.650000000000006,1.0513392857142858,210267.85714285716,138.86000000000001,1.0062318840579711,201246.37681159424,1089766.2129971895,1.0897662129971895,-0.0090797443334269534
34.399999999999999,1.096938775510204,329081.63265306118,30.050000000000001,1.1229446935724963,336883.40807174885,69.560000000000002,1.0351190476190477,207023.80952380956,136.27000000000001,0.98746376811594205,197492.75362318842,1070481.6038718082,1.0704816038718081,-0.017696097470615069
34.060000000000002,1.0860969387755104,325829.08163265313,29.75,1.1117339312406576,333520.17937219725,68.700000000000003,1.0223214285714286,204464.28571428571,136.24000000000001,0.98724637681159422,197449.27536231885,1061262.822081455,1.0612628220814551,-0.008611807766719104
34.380000000000003,1.0963010204081634,328890.30612244899,30.379999999999999,1.1352765321375187,340582.95964125561,69.25,1.0305059523809523,206101.19047619047,136.97,0.99253623188405793,198507.24637681158,1074081.7026167067,1.0740817026167067,0.012078893435756077
34.280000000000001,1.0931122448979593,327933.67346938781,30.629999999999999,1.1446188340807173,343385.65022421518,69.530000000000001,1.034672619047619,206934.52380952379,138.37,1.0026811594202898,200536.23188405795,1078790.0793871847,1.0787900793871847,0.0043836299966821812
33.789999999999999,1.0774872448979591,323246.17346938775,31.649999999999999,1.1827354260089684,354820.62780269055,69.609999999999999,1.0358630952380952,207172.61904761902,139.13999999999999,1.0082608695652173,201652.17391304346,1086891.5942327408,1.0868915942327408,0.0075098158579269825
33.479999999999997,1.0676020408163265,320280.61224489793,31.579999999999998,1.1801195814648728,354035.87443946186,69.760000000000005,1.0380952380952382,207619.04761904763,139.05000000000001,1.0076086956521739,201521.73913043478,1083457.2734338425,1.0834572734338426,-0.003159763878128663
33.939999999999998,1.0822704081632653,324681.12244897959,31.600000000000001,1.1808669656203288,354260.08968609862,70.069999999999993,1.0427083333333331,208541.66666666663,140.34,1.0169565217391305,203391.30434782611,1090874.1831495711,1.090874183149571,0.0068455950203019089
34.340000000000003,1.0950255102040818,328507.65306122456,31.32,1.1704035874439462,351121.07623318385,71.269999999999996,1.0605654761904761,212113.09523809524,139.22,1.008840579710145,201768.11594202899,1093509.9404745325,1.0935099404745325,0.0024161881962880827
34.590000000000003,1.102997448979592,330899.23469387757,31.600000000000001,1.1808669656203288,354260.08968609862,71.200000000000003,1.0595238095238095,211904.76190476189,139.25999999999999,1.0091304347826087,201826.08695652173,1098890.17324126,1.0988901732412599,0.004920149847373656
34.520000000000003,1.1007653061224492,330229.59183673473,31.440000000000001,1.1748878923766817,352466.36771300453,70.540000000000006,1.0497023809523811,209940.47619047621,138.53999999999999,1.0039130434782608,200782.60869565216,1093419.0444358676,1.0934190444358676,-0.0049787767136499905
34.560000000000002,1.1020408163265307,330612.24489795923,31.239999999999998,1.1674140508221225,350224.21524663671,71.099999999999994,1.0580357142857142,211607.14285714284,138.21000000000001,1.0015217391304347,200304.34782608695,1092747.950827826,1.0927479508278259,-0.00061375701425414597
35.32,1.1262755102040816,337882.6530612245,31.539999999999999,1.1786248131539609,353587.44394618826,71.900000000000006,1.0699404761904763,213988.09523809527,138.66999999999999,1.0048550724637679,200971.01449275357,1106429.2067382617,1.1064292067382617,0.012520047189355399
35.030000000000001,1.1170280612244898,335108.41836734692,31.989999999999998,1.1954409566517188,358632.28699551563,73.469999999999999,1.0933035714285713,218660.71428571426,139.86000000000001,1.0134782608695654,202695.65217391308,1115097.0718224898,1.1150970718224897,0.0078340891865833484
35.240000000000002,1.1237244897959184,337117.3469387755,32.229999999999997,1.2044095665171897,361322.86995515687,72.959999999999994,1.0857142857142856,217142.85714285713,139.19999999999999,1.008695652173913,201739.13043478259,1117322.2044715723,1.1173222044715723,0.0019954609381636068
35.130000000000003,1.1202168367346941,336065.05102040822,32.310000000000002,1.2073991031390134,362219.73094170401,73.269999999999996,1.0903273809523808,218065.47619047615,139.84,1.0133333333333334,202666.66666666669,1119016.9248192552,1.1190169248192552,0.0015167695951092686
35.670000000000002,1.137436224489796,341230.86734693882,32.200000000000003,1.203288490284006,360986.54708520178,73.25,1.0900297619047619,218005.95238095237,142.05000000000001,1.0293478260869566,205869.56521739133,1126092.9320304845,1.1260929320304844,0.0063234139308234738
35.359999999999999,1.1275510204081634,338265.30612244899,31.699999999999999,1.1846038863976083,355381.16591928247,73.599999999999994,1.0952380952380951,219047.61904761902,142.38,1.0317391304347825,206347.82608695651,1119041.9171763072,1.1190419171763071,-0.0062614857562985904
34.920000000000002,1.1135204081632655,334056.12244897964,31.43,1.1745142002989535,352354.26008968602,73.030000000000001,1.0867559523809525,217351.1904761905,142.50999999999999,1.0326811594202898,206536.23188405795,1110297.8048989139,1.1102978048989141,-0.0078139273812525278
34.770000000000003,1.1087372448979593,332621.17346938781,31.309999999999999,1.170029895366218,351008.96860986541,73.290000000000006,1.090625,218125.0,143.66,1.0410144927536231,208202.89855072461,1109958.0406299778,1.1099580406299778,-0.00030601183523648601
35.090000000000003,1.1189413265306123,335682.39795918367,31.039999999999999,1.1599402092675635,347982.06278026901,78.549999999999997,1.1688988095238095,233779.76190476189,142.63999999999999,1.0336231884057969,206724.63768115939,1124168.8603253742,1.1241688603253741,0.012803024236241134
35.07,1.1183035714285714,335491.07142857142,30.800000000000001,1.1509715994020926,345291.47982062778,78.189999999999998,1.1635416666666665,232708.33333333328,141.61000000000001,1.0261594202898552,205231.88405797104,1118722.7686405035,1.1187227686405035,-0.004844549495254924
35.200000000000003,1.1224489795918369,336734.69387755106,30.82,1.1517189835575485,345515.69506726455,80.959999999999994,1.2047619047619047,240952.38095238095,141.90000000000001,1.0282608695652173,205652.17391304346,1128854.9438102399,1.12885494381024,0.0090569133423905601
34.840000000000003,1.1109693877551021,333290.81632653065,30.829999999999998,1.1520926756352765,345627.80269058293,82.189999999999998,1.223065476190476,244613.09523809521,143.81,1.0421014492753624,208420.28985507248,1131952.0041102814,1.1319520041102813,0.0027435414240095657
35.07,1.1183035714285714,335491.07142857142,31.120000000000001,1.162929745889387,348878.92376681609,82.959999999999994,1.2345238095238094,246904.76190476186,145.05000000000001,1.0510869565217391,210217.39130434781,1141492.1484044974,1.1414921484044975,0.0084280466482451466
34.840000000000003,1.1109693877551021,333290.81632653065,30.719999999999999,1.147982062780269,344394.6188340807,82.609999999999999,1.2293154761904761,245863.09523809521,145.93000000000001,1.057463768115942,211492.75362318842,1135041.2840218951,1.1350412840218951,-0.0056512560262624856
34.75,1.1080994897959184,332429.8469387755,30.780000000000001,1.1502242152466366,345067.26457399101,83.989999999999995,1.2498511904761904,249970.23809523808,145.93000000000001,1.057463768115942,211492.75362318842,1138960.103231193,1.1389601032311931,0.0034525785664922815
35.689999999999998,1.1380739795918366,341422.19387755101,31.829999999999998,1.1894618834080717,356838.56502242148,86.569999999999993,1.2882440476190475,257648.8095238095,146.5,1.0615942028985508,212318.84057971014,1168228.4090034922,1.1682284090034922,0.025697393340878172
35.590000000000003,1.1348852040816328,340465.56122448988,31.989999999999998,1.1954409566517188,358632.28699551563,99.700000000000003,1.4836309523809523,296726.19047619047,146.74000000000001,1.0633333333333335,212666.66666666669,1208490.7053628627,1.2084907053628626,0.034464404434159102
35.689999999999998,1.1380739795918366,341422.19387755101,32.140000000000001,1.2010463378176381,360313.90134529147,100.28,1.4922619047619048,298452.38095238095,146.87,1.0642753623188406,212855.07246376813,1213043.5486389915,1.2130435486389914,0.0037673796380268687
35.710000000000001,1.1387117346938775,341613.52040816325,32.759999999999998,1.2242152466367711,367264.57399103133,101.8,1.5148809523809523,302976.19047619047,146.38,1.0607246376811594,212144.92753623187,1223999.2124116169,1.223999212411617,0.0090315502563098615
35.93,1.1457270408163265,343718.11224489793,33.07,1.2357997010463377,370739.91031390132,99.489999999999995,1.4805059523809523,296101.19047619047,149.19999999999999,1.0811594202898549,216231.88405797098,1226791.0970929607,1.2267910970929607,0.0022809530047351867
36.450000000000003,1.1623086734693879,348692.60204081639,33.310000000000002,1.2447683109118086,373430.49327354261,98.969999999999999,1.4727678571428571,294553.57142857142,149.81999999999999,1.0856521739130434,217130.43478260867,1233807.1015255391,1.233807101525539,0.0057189887090016711
36.289999999999999,1.1572066326530612,347161.98979591834,33.710000000000001,1.2597159940209268,377914.79820627806,97.650000000000006,1.453125,290625.0,152.37,1.1041304347826086,220826.08695652173,1236527.874958718,1.2365278749587179,0.0022051854214608646
36.149999999999999,1.1527423469387754,345822.7040816326,33.619999999999997,1.2563527653213751,376905.82959641254,98.670000000000002,1.4683035714285715,293660.71428571432,150.41,1.0899275362318841,217985.50724637683,1234374.7552101363,1.2343747552101363,-0.0017412626048997071
36.119999999999997,1.1517857142857142,345535.71428571426,33.509999999999998,1.2522421524663676,375672.64573991031,97.989999999999995,1.4581845238095237,291636.90476190473,149.88,1.086086956521739,217217.39130434781,1230062.656091877,1.230062656091877,-0.0034933468138897972
36.170000000000002,1.1533801020408163,346014.03061224491,32.509999999999998,1.2148729446935724,364461.88340807171,96.480000000000004,1.4357142857142857,287142.85714285716,147.72999999999999,1.0705072463768115,214101.44927536231,1211720.220438536,1.211720220438536,-0.014911789706402501
38.68,1.2334183673469388,370025.51020408166,32.549999999999997,1.2163677130044841,364910.31390134525,95.469999999999999,1.4206845238095238,284136.90476190473,143.47,1.0396376811594203,207927.53623188406,1227000.2650992158,1.2270002650992158,0.012610208530769329
38.509999999999998,1.2279974489795917,368399.23469387752,33.490000000000002,1.2514947683109119,375448.43049327354,96.120000000000005,1.4303571428571429,286071.42857142858,145.30000000000001,1.0528985507246378,210579.71014492755,1240498.8039035073,1.2404988039035072,0.01100125174235389
38.700000000000003,1.2340561224489797,370216.8367346939,33.920000000000002,1.2675635276532138,380269.05829596415,98.099999999999994,1.4598214285714284,291964.28571428568,147.38,1.0679710144927537,213594.20289855072,1256044.3836434945,1.2560443836434945,0.012531716831221118
39.280000000000001,1.2525510204081634,375765.30612244899,34.170000000000002,1.2769058295964126,383071.74887892377,97.340000000000003,1.4485119047619048,289702.38095238095,147.90000000000001,1.0717391304347827,214347.82608695654,1262887.2620407105,1.2628872620407106,0.0054479590739990869
39.93,1.2732780612244898,381983.41836734692,33.590000000000003,1.2552316890881914,376569.50672645739,96.590000000000003,1.4373511904761904,287470.23809523811,146.53999999999999,1.0618840579710145,212376.81159420291,1258399.9747832452,1.2583999747832453,-0.0035531970210976871
40.600000000000001,1.2946428571428572,388392.85714285716,33.469999999999999,1.2507473841554557,375224.21524663671,98.239999999999995,1.4619047619047618,292380.95238095237,146.59,1.0622463768115942,212449.27536231885,1268447.300132765,1.268447300132765,0.007984206572517083
40.700000000000003,1.2978316326530612,389349.48979591834,33.359999999999999,1.2466367713004483,373991.03139013448,96.609999999999999,1.4376488095238094,287529.76190476189,145.63,1.0552898550724636,211057.97101449274,1261928.2541053076,1.2619282541053076,-0.0051393905184511368
40.270000000000003,1.2841198979591837,385235.96938775509,33.310000000000002,1.2447683109118086,373430.49327354261,96.140000000000001,1.4306547619047618,286130.95238095237,145.37,1.0534057971014492,210681.15942028986,1255478.5744625397,1.2554785744625399,-0.0051109717385166009
39.890000000000001,1.2720025510204083,381600.76530612248,33.299999999999997,1.2443946188340806,373318.38565022417,97.569999999999993,1.4519345238095236,290386.90476190473,144.74000000000001,1.048840579710145,209768.11594202899,1255074.1716602806,1.2550741716602805,-0.00032211047682140226
40.310000000000002,1.2853954081632655,385618.62244897964,34.039999999999999,1.272047832585949,381614.34977578471,97.760000000000005,1.4547619047619047,290952.38095238095,145.59999999999999,1.0550724637681159,211014.49275362317,1269199.8459307684,1.2691998459307685,0.011254852174833241
39.780000000000001,1.2684948979591837,380548.46938775509,34.049999999999997,1.272421524663677,381726.45739910309,96.719999999999999,1.4392857142857143,287857.14285714284,145.65000000000001,1.0554347826086956,211086.95652173914,1261219.0261657403,1.2612190261657403,-0.0062880718041494754
39.789999999999999,1.268813775510204,380644.13265306118,34.009999999999998,1.2709267563527651,381278.02690582955,97.109999999999999,1.4450892857142856,289017.8571428571,147.49000000000001,1.068768115942029,213753.62318840579,1264693.6398901539,1.2646936398901538,0.0027549645639082243
39.600000000000001,1.2627551020408163,378826.53061224491,33.719999999999999,1.2600896860986546,378026.90582959639,95.310000000000002,1.4183035714285714,283660.71428571426,147.83000000000001,1.0712318840579711,214246.37681159421,1254760.5275391499,1.2547605275391498,-0.0078541648646757167
39.200000000000003,1.2500000000000002,375000.00000000006,33.640000000000001,1.257100149476831,377130.04484304931,94.849999999999994,1.4114583333333333,282291.66666666663,148.59,1.0767391304347826,215347.82608695654,1249769.5375966725,1.2497695375966726,-0.0039776434091896018
39.969999999999999,1.2745535714285714,382366.07142857142,33.950000000000003,1.2686846038863977,380605.3811659193,93.670000000000002,1.3938988095238094,278779.76190476189,148.58000000000001,1.0766666666666667,215333.33333333334,1257084.5478325861,1.2570845478325861,0.0058530873219877488
40.490000000000002,1.2911352040816328,387340.56122448988,33.729999999999997,1.2604633781763825,378139.01345291478,93.280000000000001,1.388095238095238,277619.04761904763,148.22,1.0740579710144929,214811.59420289856,1257910.2164993507,1.2579102164993508,0.00065681235855463704
40.240000000000002,1.2831632653061225,384948.97959183675,33.740000000000002,1.2608370702541105,378251.12107623316,93.209999999999994,1.3870535714285712,277410.71428571426,149.69999999999999,1.084782608695652,216956.5217391304,1257567.3366929146,1.2575673366929145,-0.00027257891854182148
40.359999999999999,1.2869897959183674,386096.93877551024,34.270000000000003,1.2806427503736921,384192.82511210762,94.730000000000004,1.409672619047619,281934.52380952379,149.63999999999999,1.0843478260869563,216869.56521739127,1269093.8529145331,1.269093852914533,0.0091657248763556964
39.75,1.2675382653061225,380261.47959183675,33.93,1.2679372197309415,380381.16591928247,93.180000000000007,1.3866071428571429,277321.42857142858,149.91,1.086304347826087,217260.86956521741,1255224.9436477651,1.2552249436477652,-0.010928198284876567
39.450000000000003,1.2579719387755104,377391.58163265313,33.740000000000002,1.2608370702541105,378251.12107623316,95.170000000000002,1.416220238095238,283244.04761904757,149.5,1.0833333333333333,216666.66666666666,1255553.4169946006,1.2555534169946005,0.00026168484660682445
39.07,1.2458545918367347,373756.37755102041,33.600000000000001,1.2556053811659194,376681.61434977583,94.400000000000006,1.4047619047619049,280952.38095238095,150.22,1.0885507246376811,217710.14492753622,1249100.5177807135,1.2491005177807135,-0.005139486003975291
38.479999999999997,1.2270408163265305,368112.24489795917,32.969999999999999,1.2320627802690582,369618.83408071747,93.159999999999997,1.3863095238095238,277261.90476190473,150.47999999999999,1.0904347826086955,218086.95652173911,1233079.9402623205,1.2330799402623205,-0.012825691199661815
38.630000000000003,1.2318239795918369,369547.19387755106,33.219999999999999,1.2414050822122571,372421.52466367715,93.299999999999997,1.388392857142857,277678.57142857142,150.41999999999999,1.0899999999999999,217999.99999999997,1237647.2899697993,1.2376472899697994,0.0037040175242062379
38.329999999999998,1.2222576530612244,366677.29591836728,33.310000000000002,1.2447683109118086,373430.49327354261,92.799999999999997,1.3809523809523809,276190.47619047621,149.81,1.0855797101449276,217115.94202898553,1233414.2074113719,1.2334142074113719,-0.0034202656869476433
38.359999999999999,1.2232142857142858,366964.28571428574,33.509999999999998,1.2522421524663676,375672.64573991031,93.719999999999999,1.3946428571428571,278928.57142857142,150.56,1.0910144927536232,218202.89855072464,1239768.4014334923,1.2397684014334922,0.0051517113909822498
37.649999999999999,1.2005739795918366,360172.19387755101,33.280000000000001,1.2436472346786247,373094.1704035874,91.209999999999994,1.3572916666666666,271458.33333333331,149.24000000000001,1.0814492753623188,216289.85507246378,1221014.5526869355,1.2210145526869356,-0.01512689686627966
