Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,77.39,78.22,77.35,77.35,1481200,76.02
2011-12-29,76.95,77.84,76.79,77.59,2102700,76.26
2011-12-28,78.12,78.35,76.79,76.92,2416600,75.60
2011-12-27,78.41,78.83,78.21,78.44,1712000,76.69
2011-12-23,78.46,78.69,77.87,78.69,2301700,76.93
2011-12-22,76.98,78.09,76.98,77.76,3037700,76.03
2011-12-21,76.75,77.38,75.57,76.92,3802900,75.20
2011-12-20,74.64,76.75,74.49,76.64,3360000,74.93
2011-12-19,74.18,74.73,73.28,73.56,3251000,71.92
2011-12-16,74.30,75.50,73.31,73.65,4979300,72.01
2011-12-15,74.95,75.11,73.40,73.72,3765500,72.08
2011-12-14,74.39,75.31,73.23,73.81,4542600,72.16
2011-12-13,77.38,77.81,74.56,75.22,5101400,73.54
2011-12-12,77.47,77.58,76.00,76.97,3203800,75.25
2011-12-09,76.75,78.60,76.75,78.34,2838200,76.59
2011-12-08,78.55,79.47,76.72,76.88,4023500,75.17
2011-12-07,77.61,79.25,77.03,78.91,4639400,77.15
2011-12-06,78.15,79.03,77.25,78.38,3512300,76.63
2011-12-05,78.97,78.97,77.50,78.14,3554100,76.40
2011-12-02,79.49,79.70,76.85,77.69,5226900,75.96
2011-12-01,78.65,79.42,77.92,78.73,3341400,76.97
2011-11-30,78.26,79.30,78.21,79.25,6284400,77.48
2011-11-29,76.57,77.15,75.74,75.84,4495600,74.15
2011-11-28,76.13,76.56,75.59,76.50,5387300,74.79
2011-11-25,74.64,75.50,73.62,73.64,2278200,72.00
2011-11-23,75.57,75.98,73.59,74.72,12085500,73.05
2011-11-22,72.07,72.40,70.52,71.92,5891500,70.32
2011-11-21,72.84,73.15,71.52,72.68,3830800,71.06
2011-11-18,75.56,75.66,74.00,74.27,3089000,72.61
2011-11-17,76.76,77.09,74.30,75.02,4210300,73.35
2011-11-16,75.53,78.52,75.46,76.43,4978400,74.73
2011-11-15,74.68,76.63,74.48,76.33,3367600,74.63
2011-11-14,75.90,76.57,74.14,74.70,3463300,73.03
2011-11-11,74.12,76.64,74.06,75.79,3620400,74.10
2011-11-10,73.73,74.20,72.40,73.58,3584300,71.94
2011-11-09,73.75,74.83,72.39,72.78,5151700,71.16
2011-11-08,75.42,76.00,74.50,75.63,5699500,73.94
2011-11-07,75.04,76.01,74.04,75.15,3369500,73.47
2011-11-04,75.31,75.87,73.40,75.39,3087200,73.71
2011-11-03,75.14,76.04,74.06,75.73,4442200,74.04
