Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,69.71,70.06,69.40,69.58,997600,69.13
2011-12-29,69.62,70.14,69.45,69.94,1070900,69.49
2011-12-28,68.78,69.90,68.32,69.49,1255800,69.04
2011-12-27,68.70,69.21,68.28,68.93,881300,68.48
2011-12-23,68.34,68.96,68.05,68.74,656100,68.30
2011-12-22,68.61,68.89,68.35,68.46,1279500,68.02
2011-12-21,68.14,68.78,67.85,68.45,1734000,68.01
2011-12-20,67.37,68.76,67.21,68.70,1545800,68.26
2011-12-19,66.51,67.20,65.77,66.06,1305400,65.63
2011-12-16,66.78,67.33,65.95,66.16,2038700,65.73
2011-12-15,66.60,66.83,66.13,66.29,1280400,65.86
2011-12-14,67.00,67.46,65.80,66.01,1225900,65.58
2011-12-13,68.66,68.98,67.11,67.51,920700,67.07
2011-12-12,68.53,68.53,67.62,68.22,750900,67.78
2011-12-09,67.46,69.35,67.06,69.11,1203500,68.66
2011-12-08,68.34,68.39,66.58,67.05,1438000,66.62
2011-12-07,69.26,69.50,67.43,68.50,1498600,68.06
2011-12-06,69.27,70.10,69.16,69.83,1255900,69.38
2011-12-05,69.43,69.66,68.67,69.32,937500,68.87
2011-12-02,68.29,69.32,68.26,68.37,936900,67.93
2011-12-01,67.80,68.37,67.23,67.85,1355600,67.41
2011-11-30,66.51,68.83,66.51,68.10,3501900,67.66
2011-11-29,65.52,65.93,64.88,65.19,1473700,64.77
2011-11-28,65.72,66.16,64.97,65.53,1353700,65.11
2011-11-25,63.15,64.25,63.00,63.55,728300,63.14
2011-11-23,64.44,64.76,63.18,63.23,1403600,62.82
2011-11-22,63.47,66.04,63.26,65.10,1748300,64.68
2011-11-21,64.42,64.64,62.77,63.78,1942600,63.37
2011-11-18,66.25,66.72,65.36,65.42,2088200,65.00
2011-11-17,67.00,67.31,65.18,65.86,1748700,65.43
2011-11-16,67.54,68.46,66.45,66.85,1581200,66.42
2011-11-15,67.48,68.52,66.88,68.33,1193600,67.89
2011-11-14,68.50,68.74,67.00,67.61,1052100,67.17
2011-11-11,67.86,68.95,67.53,68.70,1273400,68.26
2011-11-10,67.50,67.73,65.60,67.13,1523700,66.70
2011-11-09,67.53,68.23,66.63,66.78,1919800,66.35
2011-11-08,68.90,68.97,67.86,68.51,2605100,68.07
2011-11-07,69.03,69.05,67.91,68.32,2634500,67.88
2011-11-04,68.68,69.13,68.12,68.67,2677100,68.23
2011-11-03,67.57,69.63,66.44,69.15,5593300,68.70
2011-11-02,70.54,71.25,69.40,70.56,3382700,70.10
2011-11-01,70.00,70.59,68.25,69.51,2709300,69.06
2011-10-31,72.72,73.34,72.12,72.12,1679700,71.65
2011-10-28,74.00,74.20,72.86,73.65,1622100,73.17
2011-10-27,72.94,74.45,72.57,74.20,2122500,73.72
2011-10-26,70.65,71.49,69.25,71.05,1704900,70.59
2011-10-25,73.18,73.65,70.17,70.22,1978700,69.77
2011-10-24,72.00,74.00,71.90,73.95,1491500,73.47
2011-10-21,71.66,72.16,71.10,72.00,1198500,71.54
2011-10-20,71.43,72.01,69.96,70.89,1108800,70.43
2011-10-19,70.68,72.93,70.50,71.02,2338300,70.56
2011-10-18,67.83,69.60,67.15,69.23,856700,68.78
2011-10-17,68.96,69.44,67.51,67.70,1030200,67.26
2011-10-14,68.41,69.12,67.85,69.12,1005900,68.67
2011-10-13,68.53,69.00,66.76,67.69,1262200,67.25
2011-10-12,69.06,69.75,68.38,68.45,1467300,68.01
2011-10-11,68.86,68.87,67.01,68.38,1724400,67.94
2011-10-10,67.60,69.50,67.41,69.33,1608200,68.88
2011-10-07,67.56,67.80,65.83,66.80,1642400,66.37
2011-10-06,65.21,67.49,64.34,67.34,2508300,66.91
2011-10-05,63.43,65.30,61.66,65.22,3003700,64.80
2011-10-04,61.53,63.60,60.39,63.47,3862800,63.06
2011-10-03,65.21,66.60,62.36,62.44,3008700,62.04
2011-09-30,66.30,67.90,65.09,65.31,2317400,64.89
2011-09-29,71.00,71.65,66.13,67.07,2704300,66.64
2011-09-28,71.29,71.96,70.00,70.09,1629100,69.64
2011-09-27,72.24,72.70,70.40,70.94,2207300,70.48
2011-09-26,69.10,71.68,67.73,71.57,1871200,71.11
2011-09-23,67.21,68.34,66.51,68.20,1596600,67.76
2011-09-22,67.91,69.54,66.60,67.63,2624400,67.19
2011-09-21,71.55,72.50,70.03,70.05,1873200,69.60
2011-09-20,72.00,73.33,70.68,72.00,2837600,71.54
2011-09-19,68.05,72.60,68.01,72.10,3697200,71.63
2011-09-16,68.60,69.24,67.93,69.05,4479200,68.60
2011-09-15,67.44,68.95,67.22,68.50,3231300,68.06
2011-09-14,66.85,67.44,65.67,66.91,2185400,66.38
2011-09-13,64.99,66.79,63.76,66.56,2083800,66.03
2011-09-12,63.27,65.91,63.27,65.67,1471200,65.15
2011-09-09,65.06,65.26,63.73,64.48,2423000,63.97
2011-09-08,66.30,67.14,65.59,65.76,1826600,65.24
2011-09-07,65.73,66.85,65.13,66.85,2252900,66.32
2011-09-06,61.43,64.63,60.91,64.53,1822500,64.02
2011-09-02,63.64,63.86,62.46,63.11,1630000,62.61
2011-09-01,66.28,66.48,64.83,64.96,1782900,64.44
2011-08-31,64.10,66.34,64.06,66.04,2500100,65.52
2011-08-30,63.79,64.69,62.68,63.77,1742400,63.26
2011-08-29,61.59,64.33,61.35,64.29,1624400,63.78
2011-08-26,58.16,61.10,57.42,61.08,1844300,60.59
2011-08-25,59.73,60.20,58.24,58.43,1151200,57.97
2011-08-24,58.90,60.11,58.40,59.55,1785000,59.08
2011-08-23,56.98,58.92,56.37,58.92,2203800,58.45
2011-08-22,58.18,58.18,56.56,56.77,2399100,56.32
2011-08-19,57.94,59.52,56.71,56.83,3054300,56.38
2011-08-18,61.49,62.53,57.40,58.84,7052800,58.37
2011-08-17,60.16,62.16,60.16,62.04,3450300,61.55
2011-08-16,59.95,60.31,58.89,59.97,1904000,59.49
2011-08-15,58.68,60.46,58.42,60.27,1816800,59.79
2011-08-12,58.00,58.73,56.84,58.29,1901400,57.83
2011-08-11,55.02,58.17,54.01,57.44,2758400,56.98
2011-08-10,54.77,55.60,53.73,54.00,3899900,53.57
2011-08-09,54.76,56.33,53.32,55.79,4850200,55.35
2011-08-08,56.88,57.71,54.00,54.21,3488400,53.78
