date,open,high,low,close,volume,adj_close
2011-01-03,64.420000000000002,64.920000000000002,64.400000000000006,64.590000000000003,28600,62.829999999999998
2011-01-04,64.950000000000003,64.950000000000003,64.109999999999999,64.409999999999997,18100,62.649999999999999
2011-01-05,64.060000000000002,64.730000000000004,64.060000000000002,64.689999999999998,11400,62.920000000000002
2011-01-06,64.989999999999995,64.989999999999995,64.629999999999995,64.879999999999995,65100,63.109999999999999
2011-01-07,64.969999999999999,65.0,64.400000000000006,64.879999999999995,7100,63.109999999999999
2011-01-10,64.590000000000003,64.849999999999994,64.439999999999998,64.849999999999994,15400,63.079999999999998
2011-01-11,64.879999999999995,65.040000000000006,64.799999999999997,64.909999999999997,13900,63.140000000000001
2011-01-12,65.010000000000005,65.280000000000001,65.010000000000005,65.120000000000005,4000,63.340000000000003
2011-01-13,65.0,65.0,64.689999999999998,64.840000000000003,12400,63.07
2011-01-14,64.760000000000005,64.780000000000001,64.569999999999993,64.760000000000005,5800,62.990000000000002
2011-01-18,64.680000000000007,65.049999999999997,64.680000000000007,65.010000000000005,11300,63.229999999999997
2011-01-19,65.049999999999997,65.049999999999997,63.990000000000002,64.040000000000006,11500,62.289999999999999
2011-01-20,64.090000000000003,64.239999999999995,63.899999999999999,64.159999999999997,11800,62.409999999999997
2011-01-21,64.579999999999998,64.579999999999998,63.890000000000001,63.890000000000001,9000,62.140000000000001
2011-01-24,63.939999999999998,64.290000000000006,63.939999999999998,64.180000000000007,4100,62.43
2011-01-25,64.0,64.209999999999994,63.869999999999997,64.180000000000007,12700,62.43
2011-01-26,64.290000000000006,64.599999999999994,64.290000000000006,64.439999999999998,15100,62.68
2011-01-27,64.480000000000004,64.530000000000001,64.25,64.489999999999995,6100,62.729999999999997
2011-01-28,64.430000000000007,64.430000000000007,63.0,63.049999999999997,22800,61.329999999999998
2011-01-31,63.119999999999997,63.460000000000001,62.990000000000002,63.210000000000001,15800,61.479999999999997
2011-02-01,63.700000000000003,64.280000000000001,63.649999999999999,64.129999999999995,12500,62.380000000000003
2011-02-02,63.890000000000001,63.920000000000002,63.759999999999998,63.829999999999998,7100,62.090000000000003
2011-02-03,63.789999999999999,64.200000000000003,63.369999999999997,64.200000000000003,13600,62.450000000000003
2011-02-04,64.189999999999998,64.379999999999995,64.019999999999996,64.329999999999998,13300,62.57
2011-02-07,64.439999999999998,64.609999999999999,64.200000000000003,64.290000000000006,14400,62.530000000000001
2011-02-08,64.120000000000005,64.269999999999996,64.069999999999993,64.269999999999996,8600,62.509999999999998
2011-02-09,64.170000000000002,64.25,64.030000000000001,64.200000000000003,4400,62.450000000000003
2011-02-10,63.990000000000002,64.400000000000006,63.990000000000002,64.239999999999995,7800,62.479999999999997
2011-02-11,64.129999999999995,64.329999999999998,63.93,64.310000000000002,3800,62.549999999999997
2011-02-14,64.650000000000006,64.650000000000006,64.280000000000001,64.530000000000001,15100,62.770000000000003
2011-02-15,64.409999999999997,64.650000000000006,64.379999999999995,64.569999999999993,11600,62.810000000000002
2011-02-16,64.790000000000006,65.120000000000005,64.790000000000006,65.010000000000005,10000,63.229999999999997
2011-02-17,64.799999999999997,65.280000000000001,64.799999999999997,65.280000000000001,8400,63.5
2011-02-18,65.219999999999999,65.439999999999998,64.890000000000001,64.930000000000007,23300,63.159999999999997
2011-02-22,64.650000000000006,64.650000000000006,63.780000000000001,63.939999999999998,19000,62.189999999999998
